Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit Margin,Order Month,Order Year
US-2024-100149,2024-07-23,2024-07-29,Standard Class,Joseph Thomas,Consumer,United States,Georgia,South,Office Supplies,Labels,34.96,9,0.2,1.16,0.03318077803203661,2024-07,2024
US-2022-100150,2022-01-31,2022-02-06,First Class,Mary Lopez,Home Office,United States,Washington,West,Technology,Phones,771.15,4,0.0,31.91,0.04137975750502496,2022-01,2022
US-2023-100151,2023-02-14,2023-02-20,Second Class,James Jones,Corporate,United States,Illinois,Central,Office Supplies,Art,18.99,8,0.0,2.35,0.12374934175882045,2023-02,2023
US-2023-100152,2023-04-22,2023-04-23,First Class,Sarah Johnson,Corporate,United States,Nevada,West,Office Supplies,Appliances,80.33,5,0.0,13.8,0.17179136063737085,2023-04,2023
US-2022-100153,2022-06-19,2022-06-26,Standard Class,Thomas Miller,Consumer,United States,California,West,Technology,Accessories,691.73,7,0.0,36.72,0.05308429589579749,2022-06,2022
US-2022-100154,2022-03-16,2022-03-17,Second Class,Richard Johnson,Corporate,United States,California,West,Technology,Accessories,146.26,2,0.15,4.92,0.033638725557226856,2022-03,2022
US-2023-100155,2023-02-19,2023-02-23,Standard Class,Jessica Martin,Consumer,United States,North Carolina,South,Office Supplies,Labels,34.48,7,0.0,4.79,0.13892111368909515,2023-02,2023
US-2022-100156,2022-11-27,2022-12-04,Standard Class,Karen Jackson,Corporate,United States,Georgia,South,Technology,Machines,576.83,7,0.0,78.27,0.13568989130246345,2022-11,2022
US-2024-100157,2024-09-11,2024-09-15,Second Class,Jessica Anderson,Consumer,United States,Massachusetts,East,Office Supplies,Supplies,57.58,3,0.15,11.71,0.203369225425495,2024-09,2024
US-2023-100158,2023-11-14,2023-11-19,Standard Class,Michael Martin,Corporate,United States,Nevada,West,Office Supplies,Labels,11.32,1,0.1,0.67,0.05918727915194347,2023-11,2023
US-2023-100159,2023-04-09,2023-04-13,First Class,Robert Gonzalez,Consumer,United States,Nevada,West,Technology,Accessories,51.98,1,0.1,6.03,0.11600615621392844,2023-04,2023
US-2024-100160,2024-01-08,2024-01-09,Standard Class,Elizabeth Taylor,Home Office,United States,North Carolina,South,Office Supplies,Supplies,18.97,1,0.1,1.34,0.07063784923563522,2024-01,2024
US-2023-100161,2023-03-02,2023-03-04,Second Class,William Brown,Consumer,United States,Oregon,West,Furniture,Chairs,171.01,2,0.1,-4.28,-0.025027776153441324,2023-03,2023
US-2024-100162,2024-07-30,2024-08-06,Standard Class,Jessica Anderson,Consumer,United States,New Jersey,East,Furniture,Bookcases,168.36,2,0.0,5.86,0.034806367308149205,2024-07,2024
US-2022-100163,2022-06-06,2022-06-12,Standard Class,Jennifer Jones,Consumer,United States,Georgia,South,Office Supplies,Supplies,6.57,5,0.0,1.27,0.1933028919330289,2022-06,2022
US-2024-100164,2024-09-17,2024-09-18,Standard Class,Thomas Lopez,Home Office,United States,Michigan,Central,Technology,Accessories,584.72,5,0.3,-12.59,-0.0215316732795184,2024-09,2024
US-2022-100165,2022-08-30,2022-09-06,Standard Class,Thomas Jackson,Corporate,United States,Illinois,Central,Office Supplies,Binders,64.12,5,0.2,4.03,0.06285090455396132,2022-08,2022
US-2023-100166,2023-09-29,2023-10-02,Standard Class,Patricia Lopez,Home Office,United States,New Jersey,East,Office Supplies,Labels,97.75,4,0.0,14.72,0.15058823529411766,2023-09,2023
US-2022-100167,2022-04-15,2022-04-21,Second Class,Michael Taylor,Consumer,United States,Virginia,East,Office Supplies,Envelopes,101.93,9,0.0,15.08,0.14794466790934954,2022-04,2022
US-2023-100168,2023-08-05,2023-08-11,Standard Class,Elizabeth Hernandez,Consumer,United States,Texas,Central,Furniture,Tables,131.82,1,0.0,-2.62,-0.0198755879229252,2023-08,2023
US-2022-100169,2022-05-07,2022-05-08,Standard Class,Jessica Wilson,Corporate,United States,Oregon,West,Technology,Phones,897.84,5,0.1,64.45,0.07178339125011138,2022-05,2022
US-2024-100170,2024-08-11,2024-08-18,Standard Class,Karen Miller,Consumer,United States,Massachusetts,East,Office Supplies,Supplies,95.99,5,0.1,18.36,0.1912699239504115,2024-08,2024
US-2022-100171,2022-11-22,2022-11-26,Second Class,Mary Taylor,Consumer,United States,New Jersey,East,Furniture,Furnishings,200.09,5,0.2,-29.63,-0.1480833624868809,2022-11,2022
US-2022-100172,2022-09-03,2022-09-05,Standard Class,Patricia Taylor,Home Office,United States,North Carolina,South,Office Supplies,Paper,14.46,1,0.1,2.06,0.14246196403872752,2022-09,2022
US-2023-100173,2023-06-17,2023-06-18,Same Day,Karen Hernandez,Home Office,United States,North Carolina,South,Technology,Accessories,172.82,3,0.0,22.01,0.12735794468232844,2023-06,2023
US-2022-100174,2022-03-20,2022-03-21,Second Class,Linda Taylor,Corporate,United States,Virginia,East,Office Supplies,Storage,175.15,8,0.15,10.37,0.05920639451898372,2022-03,2022
US-2022-100175,2022-07-03,2022-07-09,Second Class,Susan Martinez,Consumer,United States,Massachusetts,East,Office Supplies,Appliances,69.83,5,0.0,10.53,0.15079478734068452,2022-07,2022
US-2023-100176,2023-04-09,2023-04-14,Standard Class,John Williams,Consumer,United States,Florida,South,Office Supplies,Paper,202.61,9,0.0,52.72,0.2602043334484971,2023-04,2023
US-2022-100177,2022-05-05,2022-05-07,Second Class,James Wilson,Consumer,United States,North Carolina,South,Technology,Machines,17.02,1,0.0,0.51,0.029964747356051705,2022-05,2022
US-2024-100178,2024-01-24,2024-01-25,First Class,William Davis,Home Office,United States,California,West,Office Supplies,Storage,9.47,3,0.2,0.67,0.07074973600844772,2024-01,2024
US-2022-100179,2022-12-20,2022-12-27,Standard Class,Karen Miller,Consumer,United States,Washington,West,Furniture,Furnishings,509.32,7,0.0,6.76,0.01327259875912982,2022-12,2022
US-2023-100180,2023-02-19,2023-02-23,Standard Class,Michael Williams,Consumer,United States,California,West,Office Supplies,Paper,61.44,5,0.0,16.27,0.2648111979166667,2023-02,2023
US-2022-100181,2022-12-02,2022-12-06,Second Class,Susan Rodriguez,Consumer,United States,Michigan,Central,Office Supplies,Appliances,33.79,3,0.1,3.63,0.10742823320509026,2022-12,2022
US-2023-100182,2023-02-26,2023-03-04,Second Class,Thomas Johnson,Consumer,United States,Michigan,Central,Office Supplies,Storage,20.94,1,0.4,-1.01,-0.04823304680038204,2023-02,2023
US-2022-100183,2022-09-27,2022-10-04,Standard Class,Thomas Taylor,Consumer,United States,Alabama,South,Office Supplies,Storage,97.88,9,0.1,13.87,0.14170412750306496,2022-09,2022
US-2023-100184,2023-03-29,2023-03-30,Standard Class,William Martin,Consumer,United States,Virginia,East,Furniture,Bookcases,880.23,8,0.1,69.41,0.07885439032980016,2023-03,2023
US-2024-100185,2024-02-28,2024-03-03,Same Day,Elizabeth Smith,Consumer,United States,Massachusetts,East,Office Supplies,Supplies,22.21,1,0.4,-1.32,-0.05943268797838811,2024-02,2024
US-2023-100186,2023-03-25,2023-03-26,Same Day,Richard Smith,Consumer,United States,North Carolina,South,Technology,Accessories,125.38,3,0.1,4.53,0.0361301643005264,2023-03,2023
US-2023-100187,2023-07-18,2023-07-20,Standard Class,Charles Smith,Consumer,United States,New York,East,Office Supplies,Appliances,144.84,7,0.15,15.17,0.10473626070146368,2023-07,2023
US-2022-100188,2022-12-28,2022-12-29,Standard Class,William Wilson,Consumer,United States,Nevada,West,Office Supplies,Paper,146.89,8,0.0,27.19,0.18510449996596096,2022-12,2022
US-2023-100189,2023-11-10,2023-11-16,Second Class,Barbara Wilson,Corporate,United States,New Jersey,East,Office Supplies,Appliances,73.88,4,0.4,-11.12,-0.1505143475906876,2023-11,2023
US-2022-100190,2022-06-12,2022-06-13,Standard Class,Mary Martin,Consumer,United States,Wisconsin,Central,Office Supplies,Labels,61.37,5,0.0,14.01,0.2282874368583999,2022-06,2022
US-2024-100191,2024-01-30,2024-02-01,Standard Class,David Taylor,Consumer,United States,Georgia,South,Furniture,Bookcases,347.75,4,0.0,16.79,0.04828181164629763,2024-01,2024
US-2022-100192,2022-01-26,2022-01-28,Standard Class,Susan Williams,Consumer,United States,Washington,West,Furniture,Furnishings,184.87,2,0.5,-39.03,-0.2111213285011089,2022-01,2022
US-2024-100193,2024-01-04,2024-01-10,Standard Class,Elizabeth Williams,Home Office,United States,Texas,Central,Technology,Phones,944.59,5,0.2,37.06,0.039233953355424046,2024-01,2024
US-2024-100194,2024-02-10,2024-02-11,First Class,Jennifer Taylor,Home Office,United States,California,West,Technology,Copiers,90.75,1,0.0,9.62,0.10600550964187327,2024-02,2024
US-2024-100195,2024-09-05,2024-09-08,Standard Class,Jessica Gonzalez,Home Office,United States,Illinois,Central,Office Supplies,Appliances,160.27,8,0.0,32.77,0.2044674611592937,2024-09,2024
US-2023-100196,2023-03-02,2023-03-08,Standard Class,William Rodriguez,Consumer,United States,Pennsylvania,East,Technology,Phones,413.84,3,0.1,26.23,0.06338198337521748,2023-03,2023
US-2023-100197,2023-04-29,2023-05-05,First Class,David Wilson,Consumer,United States,Massachusetts,East,Office Supplies,Labels,265.27,9,0.2,20.21,0.07618652693482113,2023-04,2023
US-2024-100198,2024-03-29,2024-04-01,Second Class,William Brown,Consumer,United States,North Carolina,South,Furniture,Bookcases,481.26,6,0.3,2.5,0.0051946972530440925,2024-03,2024
US-2022-100199,2022-01-13,2022-01-14,Same Day,Michael Lopez,Home Office,United States,Illinois,Central,Technology,Machines,650.5,5,0.15,-8.03,-0.01234435049961568,2022-01,2022
US-2023-100200,2023-08-11,2023-08-14,Same Day,Thomas Williams,Home Office,United States,California,West,Office Supplies,Appliances,63.62,7,0.0,8.45,0.13281986796604842,2023-08,2023
US-2024-100201,2024-07-09,2024-07-10,Standard Class,Mary Martinez,Consumer,United States,Washington,West,Technology,Copiers,179.46,9,0.4,-27.06,-0.15078569040454695,2024-07,2024
US-2024-100202,2024-06-17,2024-06-24,Second Class,Charles Anderson,Corporate,United States,Michigan,Central,Furniture,Furnishings,315.13,3,0.0,25.26,0.08015739536064483,2024-06,2024
US-2024-100203,2024-06-07,2024-06-13,Standard Class,Michael Miller,Consumer,United States,Oregon,West,Technology,Accessories,505.85,4,0.0,111.56,0.2205396856775724,2024-06,2024
US-2022-100204,2022-09-12,2022-09-17,Standard Class,James Jones,Corporate,United States,Florida,South,Office Supplies,Labels,8.83,4,0.0,1.6,0.18120045300113252,2022-09,2022
US-2022-100205,2022-10-17,2022-10-22,Standard Class,Sarah Williams,Consumer,United States,Arizona,West,Office Supplies,Storage,39.11,3,0.3,0.86,0.0219892610585528,2022-10,2022
US-2023-100206,2023-04-04,2023-04-05,Standard Class,Susan Thomas,Home Office,United States,Alabama,South,Technology,Phones,80.57,1,0.0,9.71,0.12051632121136902,2023-04,2023
US-2023-100207,2023-03-23,2023-03-29,Standard Class,Jennifer Martinez,Home Office,United States,Michigan,Central,Office Supplies,Paper,41.01,6,0.0,7.69,0.18751524018532068,2023-03,2023
US-2022-100208,2022-07-08,2022-07-15,First Class,Sarah Taylor,Consumer,United States,Alabama,South,Office Supplies,Appliances,100.54,4,0.0,12.85,0.1278098269345534,2022-07,2022
US-2022-100209,2022-06-14,2022-06-19,Second Class,Elizabeth Miller,Consumer,United States,Georgia,South,Technology,Copiers,1182.04,6,0.0,105.17,0.08897330039592569,2022-06,2022
US-2024-100210,2024-08-06,2024-08-09,Standard Class,Joseph Taylor,Consumer,United States,Florida,South,Office Supplies,Supplies,129.84,7,0.1,22.29,0.17167282809611828,2024-08,2024
US-2023-100211,2023-09-10,2023-09-17,Standard Class,David Moore,Consumer,United States,Illinois,Central,Technology,Machines,1145.38,8,0.0,164.8,0.1438823796469294,2023-09,2023
US-2024-100212,2024-07-08,2024-07-14,Standard Class,Michael Gonzalez,Consumer,United States,Massachusetts,East,Office Supplies,Labels,11.06,1,0.1,1.83,0.1654611211573237,2024-07,2024
US-2023-100213,2023-02-25,2023-03-01,Standard Class,Patricia Brown,Corporate,United States,Florida,South,Office Supplies,Art,112.38,8,0.2,8.3,0.07385655810642464,2023-02,2023
US-2023-100214,2023-07-22,2023-07-27,Standard Class,David Moore,Consumer,United States,Virginia,East,Office Supplies,Labels,21.31,1,0.0,5.12,0.24026278742374474,2023-07,2023
US-2022-100215,2022-03-17,2022-03-18,Standard Class,Joseph Thomas,Consumer,United States,Wisconsin,Central,Technology,Phones,306.96,3,0.3,-60.82,-0.19813656502475893,2022-03,2022
US-2023-100216,2023-05-16,2023-05-23,Standard Class,Joseph Wilson,Corporate,United States,Nevada,West,Office Supplies,Appliances,140.69,9,0.2,10.41,0.07399246570474093,2023-05,2023
US-2024-100217,2024-04-07,2024-04-10,Standard Class,David Jackson,Consumer,United States,Tennessee,South,Office Supplies,Paper,16.53,1,0.1,3.02,0.18269812462189958,2024-04,2024
US-2024-100218,2024-05-22,2024-05-24,Standard Class,Jennifer Jackson,Consumer,United States,Georgia,South,Furniture,Tables,547.37,6,0.15,-46.58,-0.08509783144856313,2024-05,2024
US-2022-100219,2022-06-27,2022-07-04,First Class,Unknown Customer,Consumer,United States,New York,East,Technology,Accessories,614.9,3,0.0,119.27,0.1939664986176614,2022-06,2022
US-2024-100220,2024-09-18,2024-09-25,Second Class,Mary Lopez,Corporate,United States,Texas,Central,Office Supplies,Art,31.16,3,0.0,6.78,0.21758664955070603,2024-09,2024
US-2022-100221,2022-07-23,2022-07-25,Second Class,Michael Taylor,Home Office,United States,North Carolina,South,Technology,Phones,779.66,5,0.0,154.81,0.19856091116640587,2022-07,2022
US-2023-100222,2023-05-03,2023-05-06,Same Day,Robert Gonzalez,Consumer,United States,Oregon,West,Office Supplies,Supplies,25.8,1,0.1,1.96,0.07596899224806201,2023-05,2023
US-2022-100223,2022-06-03,2022-06-10,First Class,David Williams,Home Office,United States,Massachusetts,East,Furniture,Tables,944.17,9,0.15,-35.75,-0.037863943993136834,2022-06,2022
US-2022-100224,2022-11-19,2022-11-26,Standard Class,Michael Martin,Home Office,United States,Alabama,South,Office Supplies,Envelopes,69.68,7,0.15,8.6,0.12342135476463834,2022-11,2022
US-2023-100225,2023-11-23,2023-11-27,Second Class,William Martinez,Corporate,United States,North Carolina,South,Office Supplies,Art,27.4,4,0.0,4.68,0.1708029197080292,2023-11,2023
US-2023-100226,2023-10-04,2023-10-06,Standard Class,David Jackson,Corporate,United States,Nevada,West,Office Supplies,Art,65.48,8,0.0,12.74,0.19456322541233964,2023-10,2023
US-2022-100227,2022-07-02,2022-07-04,Standard Class,Karen Miller,Consumer,United States,Georgia,South,Office Supplies,Appliances,25.73,1,0.15,1.36,0.052856587640886125,2022-07,2022
US-2023-100228,2023-06-04,2023-06-06,Standard Class,Thomas Davis,Corporate,United States,Tennessee,South,Office Supplies,Binders,46.71,4,0.0,11.06,0.23678013273388995,2023-06,2023
US-2022-100229,2022-08-14,2022-08-17,Standard Class,Jessica Gonzalez,Corporate,United States,Tennessee,South,Furniture,Bookcases,92.6,1,0.2,-10.92,-0.11792656587473002,2022-08,2022
US-2022-100230,2022-02-20,2022-02-27,Standard Class,William Garcia,Consumer,United States,Tennessee,South,Office Supplies,Art,129.21,9,0.1,9.23,0.07143409952790032,2022-02,2022
US-2024-100231,2024-02-12,2024-02-19,Same Day,Robert Davis,Corporate,United States,Florida,South,Office Supplies,Appliances,53.83,5,0.0,11.15,0.2071335686420212,2024-02,2024
US-2023-100232,2023-02-24,2023-03-03,Standard Class,Joseph Thomas,Corporate,United States,Alabama,South,Office Supplies,Paper,6.11,2,0.0,0.7,0.11456628477905072,2023-02,2023
US-2023-100233,2023-02-03,2023-02-07,First Class,Robert Martinez,Home Office,United States,Virginia,East,Furniture,Bookcases,677.04,8,0.3,-102.68,-0.15166016778920008,2023-02,2023
US-2023-100234,2023-09-13,2023-09-18,Second Class,Jessica Thomas,Consumer,United States,Tennessee,South,Office Supplies,Labels,115.49,6,0.0,31.28,0.27084596068923716,2023-09,2023
US-2022-100235,2022-11-13,2022-11-17,Standard Class,Jennifer Jackson,Home Office,United States,Georgia,South,Office Supplies,Appliances,27.52,1,0.0,5.27,0.1914970930232558,2022-11,2022
US-2022-100236,2022-10-21,2022-10-25,Standard Class,Robert Lopez,Consumer,United States,California,West,Office Supplies,Supplies,145.35,5,0.15,-2.85,-0.0196078431372549,2022-10,2022
US-2024-100237,2024-05-22,2024-05-23,Second Class,Michael Wilson,Consumer,United States,Illinois,Central,Office Supplies,Binders,160.7,8,0.2,12.52,0.07790914747977598,2024-05,2024
US-2023-100238,2023-10-17,2023-10-18,First Class,Joseph Jones,Corporate,United States,California,West,Furniture,Chairs,801.4,9,0.15,-31.62,-0.03945595208385326,2023-10,2023
US-2024-100239,2024-07-18,2024-07-19,Standard Class,Karen Hernandez,Consumer,United States,Illinois,Central,Technology,Machines,243.16,2,0.2,23.02,0.09467017601579207,2024-07,2024
US-2022-100240,2022-06-15,2022-06-17,Second Class,Sarah Johnson,Consumer,United States,Michigan,Central,Office Supplies,Art,89.74,5,0.2,6.04,0.06730554936483174,2022-06,2022
US-2023-100241,2023-01-06,2023-01-09,Standard Class,Sarah Jones,Corporate,United States,Massachusetts,East,Furniture,Tables,935.09,9,0.1,-24.34,-0.026029580040423914,2023-01,2023
US-2023-100242,2023-09-07,2023-09-13,First Class,Joseph Anderson,Corporate,United States,California,West,Furniture,Chairs,317.47,3,0.1,-4.89,-0.015403030207578666,2023-09,2023
US-2022-100243,2022-10-27,2022-10-29,Same Day,Sarah Johnson,Consumer,United States,California,West,Office Supplies,Binders,98.07,4,0.3,0.23,0.0023452635872336087,2022-10,2022
US-2023-100244,2023-02-27,2023-03-04,Standard Class,Jennifer Rodriguez,Home Office,United States,Wisconsin,Central,Office Supplies,Art,12.62,6,0.0,3.71,0.29397781299524567,2023-02,2023
US-2022-100245,2022-07-04,2022-07-08,Second Class,Mary Johnson,Corporate,United States,Oregon,West,Office Supplies,Paper,70.33,3,0.2,0.73,0.010379638845442912,2022-07,2022
US-2022-100246,2022-10-19,2022-10-25,First Class,Patricia Thomas,Consumer,United States,North Carolina,South,Technology,Copiers,1823.75,8,0.2,56.92,0.031210418094585333,2022-10,2022
US-2022-100247,2022-03-09,2022-03-13,Standard Class,Joseph Moore,Home Office,United States,Georgia,South,Office Supplies,Storage,142.21,9,0.15,20.18,0.14190281977357427,2022-03,2022
US-2022-100248,2022-09-03,2022-09-05,Second Class,James Thomas,Corporate,United States,Illinois,Central,Office Supplies,Labels,38.57,5,0.3,1.6,0.041483017889551464,2022-09,2022
US-2023-100249,2023-05-13,2023-05-17,Second Class,Patricia Brown,Consumer,United States,Oregon,West,Office Supplies,Envelopes,44.85,3,0.1,3.65,0.08138238573021181,2023-05,2023
US-2022-100250,2022-06-03,2022-06-04,Second Class,Thomas Smith,Corporate,United States,Wisconsin,Central,Technology,Copiers,742.95,6,0.2,54.47,0.07331583552055992,2022-06,2022
